date,index,棕榈油结算价
20110104,0.0,0.006581152748465994
20110105,0.0,-0.0014417656490749522
20110106,0.0,0.016347578210591008
20110107,0.0,-0.0037811023615986366
20110110,0.0,-0.0030890129656290194
20110111,0.0,6.725401845301741e-05
20110112,0.0,-0.006257135564205804
20110113,0.0,0.0033273966398089426
20110114,0.0,-0.0002866996671997828
20110117,0.0,-0.0006074001772732271
20110118,0.0,-0.0922247015890814
20110119,0.0,0.09078909665738277
20110120,0.0,0.0013343356904562073
20110121,0.0,-0.001841512249484289
20110124,0.0,0.011483460225737492
20110125,0.0,-0.003181303332734685
20110126,0.0,-0.026234577946783615
20110127,0.0,0.0043119435308143035
20110128,0.0,0.002379913973990119
20110131,0.0,0.009446476782355358
20110201,0.0,0.001743354960304021
20110209,0.0,0.007195063602906146
20110210,0.0,0.025511291615695684
20110211,0.0,0.0006708170311845211
20110214,0.0,0.0036733235867831325
20110215,0.0,-0.007885650443371571
20110216,0.0,-0.012711230100919079
20110217,0.0,-0.006274425684059379
20110218,0.0,-0.005202838046015001
20110221,0.0,-0.005568412883218319
20110222,0.0,-0.0888436040577871
20110223,0.0,0.06209212025629361
20110224,0.0,-0.005961633219793887
20110225,0.0,-0.010616333407475975
20110228,0.0,0.004601356789657885
20110301,0.0,-8.794997411147072e-05
20110302,0.0,0.005175858770872512
20110303,0.0,0.005584364371898812
20110304,0.0,0.001738737766998973
20110307,0.0,0.0030355354138775063
20110308,0.0,-0.003330907628449681
20110309,13.321214236149494,-0.010990561692855328
20110310,-13.321214236149494,-0.007618950102121706
20110311,0.0,-0.0017896858651778207
20110314,0.0,-0.015244006938535143
20110315,0.0,-0.09572084559299102
20110316,0.0,0.07254829949623835
20110317,0.0,0.0019332928146743472
20110318,0.0,0.007896778822254678
20110321,0.0,0.008558942318797915
20110322,0.0,0.007355360364943631
20110323,0.0,-8.981256124516634e-05
20110324,13.429848077152288,-0.007102712294342105
20110325,-13.429848077152288,0.0021866622369612265
20110328,0.0,-0.0017887314716625627
20110329,0.0,-0.0031153237417987237
20110330,0.0,0.006995879830237591
20110331,0.0,-0.0015684580948725805
20110401,13.321214236149494,0.007961009941149677
20110406,0.0,0.0021991980899854673
20110407,0.0,-3.5720664408153796e-05
20110408,13.353475098367715,0.002087515812262693
20110411,0.0,0.018139124491467665
20110412,0.0,-0.008295739791013787
20110413,0.0,-0.008507521935337665
20110414,0.0,-0.0037806554171357647
20110415,0.0,-0.0038667454777197062
20110418,0.0,-0.00395378190596783
20110419,0.0,-0.09083458905683023
20110420,13.321214236149494,0.0902581890192567
20110421,-13.321214236149494,0.0003963107127817662
20110422,0.0,0.004904832909122617
20110425,0.0,0.0012537839044589635
20110426,0.0,-0.0037660775131075253
20110427,0.0,-0.0027347983939463496
20110428,0.0,0.002213604668822553
20110429,0.0,-0.00877515381031765
20110503,0.0,0.0024995484848584154
20110504,0.0,-0.0028804628653541415
20110505,0.0,-0.00347118450475366
20110506,0.0,-0.012493750848326969
20110509,0.0,-0.0019005273685644619
20110510,0.0,0.004386052771553608
20110511,0.0,-0.0010855067530183484
20110512,0.0,-0.0002577509403768641
20110513,0.0,0.0019866459820255347
20110516,0.0,-0.002133962067367018
20110517,0.0,-0.09210543485202562
20110518,0.0,0.08978233929787345
20110519,0.0,0.006329717344811201
20110520,0.0,0.000953341350048419
20110523,0.0,0.002159986195822897
20110524,0.0,0.006015987809137161
20110525,0.0,0.0008538856857105995
20110526,0.0,0.01196819195558533
20110527,0.0,-0.001562345991267128
20110530,0.0,0.00501955089283067
20110531,0.0,-0.0006976432463985207
20110601,0.0,-0.0014684290450665712
20110602,0.0,-0.0010040701541019917
20110603,0.0,0.005438587926275335
20110607,0.0,7.136357962746144e-05
20110608,0.0,-0.0024649912452858447
20110609,0.0,0.005564388097632899
20110610,0.0,-0.007300670563307953
20110613,0.0,-0.0045428913768667985
20110614,0.0,0.000305901196299745
20110615,0.0,0.00010794279042594857
20110616,0.0,-0.0862789822222866
20110617,0.0,0.08090369194779276
20110620,0.0,-0.000542740854571079
20110621,0.0,0.0009044045113161734
20110622,0.0,-0.002335032873502176
20110623,0.0,-0.007037992224573236
20110624,0.0,-0.00670197157989927
20110627,0.0,-0.008320697422475133
20110628,0.0,-0.003991132002281853
20110629,0.0,-0.0028312800644086688
20110630,0.0,0.0012489865260434572
20110701,0.0,-0.007010750445520612
20110704,0.0,0.0028289091977137942
20110705,0.0,0.0017943594653895693
20110706,0.0,-0.0007846361185695148
20110707,0.0,-0.0014588167470814435
20110708,0.0,0.008535591723130528
20110711,0.0,0.002668694480311854
20110712,0.0,-0.001685638209280338
20110713,0.0,0.002647585857315137
20110714,0.0,-0.0014062357761895304
20110715,0.0,-0.08738345184999577
20110718,0.0,0.08845681045478668
20110719,0.0,-0.0006845956989826785
20110720,0.0,0.002790948792897634
20110721,0.0,0.006640997926027036
20110722,0.0,0.001905041607798267
20110725,0.0,-0.006886257506280813
20110726,0.0,-0.0009955385948146871
20110727,0.0,0.0035903375736887253
20110728,0.0,-0.0012505518769675562
20110729,0.0,0.002995031959455364
20110801,0.0,-0.0007341470459131094
20110802,0.0,0.0015044218153189585
20110803,0.0,0.002362140940678627
20110804,0.0,7.315556534222723e-05
20110805,0.0,-0.022901058177961366
20110808,0.0,-0.0019104349239191995
20110809,0.0,-0.017436474963040387
20110810,0.0,0.00915329507342583
20110811,0.0,-0.0007375119707217815
20110812,0.0,-0.0017419298165883747
20110815,-13.253391639810731,-0.08654805798104277
20110816,0.0,0.08776015638515708
20110817,0.0,-0.0002839537742338344
20110818,0.0,0.002061563924622134
20110819,0.0,-0.004089443212172478
20110822,0.0,-0.000379499444792924
20110823,0.0,0.0027859658497599396
20110824,0.0,0.005586395836493649
20110825,0.0,-0.0021101028968119194
20110826,0.0,-0.0023035828996687173
20110829,0.0,0.003717090612472671
20110830,0.0,0.0001883168247816424
20110831,13.270783382522602,0.0063630520735674795
20110901,-13.270783382522602,0.0014957187846258975
20110902,0.0,-0.0004858632577405179
20110905,0.0,0.0015501996884953748
20110906,0.0,-0.0047890840760784386
20110907,0.0,0.00033748312904688876
20110908,0.0,0.0034619917618652746
20110909,0.0,0.00013075924439790362
20110913,0.0,-0.0025435312671187285
20110914,0.0,-0.0029255689152219615
20110915,0.0,-0.0010334947131209096
20110916,0.0,-0.08460439044869639
20110919,0.0,0.08113909638627094
20110920,0.0,0.00047153353005489445
20110921,0.0,-0.0023031915033230005
20110922,0.0,-0.0074936560035238865
20110923,0.0,-0.020391596073098227
20110926,0.0,-0.021649864319859692
20110927,0.0,-0.004438657380455149
20110928,0.0,-0.00859474983901289
20110929,0.0,-0.01202370617520211
20110930,0.0,0.0056047583970820795
20111010,0.0,-0.011855672465361388
20111011,0.0,-0.0007379771562017251
20111012,13.321214236149494,-0.010037078935254186
20111013,-13.321214236149494,0.0007661169634793715
20111014,0.0,0.0008275748393043347
20111017,0.0,0.0022104021807724276
20111018,0.0,-0.008912714970575641
20111019,0.0,0.0028482643815207122
20111020,0.0,-0.012345448977573179
20111021,0.0,0.0039018299974037047
20111024,0.0,-0.09457138697489273
20111025,0.0,0.08995467048783362
20111026,0.0,-0.0029490468574463902
20111027,0.0,0.009615458699441973
20111028,0.0,0.007597318172599899
20111031,0.0,-0.0018471825349207322
20111101,0.0,-0.005019118551541702
20111102,0.0,-0.0021946563722243413
20111103,0.0,-0.001989800315110912
20111104,0.0,0.0021362606821512223
20111107,0.0,-0.0013817651104576546
20111108,0.0,-0.0005238948558095386
20111109,0.0,0.0029511820906561177
20111110,0.0,-0.003748028299570708
20111111,0.0,0.015611007231075868
20111114,0.0,0.007120543750217434
20111115,0.0,-0.0826641385039279
20111116,0.0,0.08936775452545301
20111117,0.0,0.004430721446994576
20111118,0.0,-0.004940088721992514
20111121,0.0,-0.001815456351432614
20111122,0.0,-0.004255760898876436
20111123,0.0,-0.014248785240648525
20111124,0.0,-0.014475852700051035
20111125,0.0,-0.010436205359782109
20111128,0.0,0.002640546679067651
20111129,0.0,0.003905425857904845
20111130,0.0,-0.007655376985969197
20111201,0.0,0.003877542834776538
20111202,0.0,0.0
20111205,0.0,0.005132675799650373
20111206,0.0,-0.001587890028237272
20111207,0.0,0.0022857636568484694
20111208,0.0,-0.0015867813888929506
20111209,0.0,-0.00012705135009146755
20111212,0.0,-0.004776115809154873
20111213,0.0,-0.000745005834860902
20111214,0.0,-0.005294858435471127
20111215,13.321214236149494,-0.08444972991612495
20111216,-13.321214236149494,0.08855142334022553
20111219,0.0,0.001576380191381219
20111220,0.0,0.0006383658052724966
20111221,0.0,-0.0006809380183953351
20111222,0.0,0.0013826700493603206
20111223,0.0,0.0038189849737898266
20111226,0.0,0.004521452875053264
20111227,0.0,-0.007235676641066913
20111228,0.0,0.003920534823062391
20111229,0.0,-0.0002538393210735838
20111230,0.0,0.0005076142240977125
20120104,0.0,0.005819118254874963
20120105,13.353475098367715,-0.0010095912013523254
20120106,-13.353475098367715,-0.0008842291992782308
20120109,0.0,-0.0003370549852849272
20120110,0.0,0.007430920652126697
20120111,0.0,0.0012540234891708821
20120112,0.0,-0.0005014207024662381
20120113,0.0,-0.0020919634423090597
20120116,0.0,-0.009087911756162713
20120117,0.0,0.003438713133961248
20120118,0.0,-0.08903711819401806
20120119,0.0,0.08580970986802743
20120120,0.0,-0.0028140126686601657
20120130,0.0,0.0021799642483907953
20120131,0.0,0.0
20120201,0.0,0.0014788214377730808
20120202,0.0,0.0003377094886246623
