date,index,棕榈油结算价
20110104,-0.08223809823697212,0.006581152748465994
20110105,0.1582240052148942,-0.0014417656490749522
20110106,0.03593200922606337,0.016347578210591008
20110107,-0.13858616328614667,-0.0037811023615986366
20110110,0.3070250352949119,-0.0030890129656290194
20110111,-0.1351747783682526,6.725401845301741e-05
20110112,0.7691330875378674,-0.006257135564205804
20110113,-0.08923113372794264,0.0033273966398089426
20110114,-0.06899287148695142,-0.0002866996671997828
20110117,-0.3890712983324881,-0.0006074001772732271
20110118,-0.2635845208727204,-0.0922247015890814
20110119,0.07637297878457397,0.09078909665738277
20110120,-0.06062462181643485,0.0013343356904562073
20110121,0.7755908497710199,-0.001841512249484289
20110124,0.25995752443692605,0.011483460225737492
20110125,0.5647660139117384,-0.003181303332734685
20110126,-0.7640989165322298,-0.026234577946783615
20110127,0.1872115420881464,0.0043119435308143035
20110128,0.39730179746900346,0.002379913973990119
20110131,-0.6451379613735847,0.009446476782355358
20110201,0.030771658666753687,0.001743354960304021
20110209,14.03062193758122,0.007195063602906146
20110210,0.05491575759611463,0.025511291615695684
20110211,-0.4563567154045537,0.0006708170311845211
20110214,0.16251892949777494,0.0036733235867831325
20110215,0.6678293725756554,-0.007885650443371571
20110216,-0.02597548640326068,-0.012711230100919079
20110217,0.16350528499447856,-0.006274425684059379
20110218,-0.17675051174449924,-0.005202838046015001
20110221,0.23331066866965394,-0.005568412883218319
20110222,-0.13601175768285467,-0.0888436040577871
20110223,-0.006644542718668613,0.06209212025629361
20110224,0.09531017980432492,-0.005961633219793887
20110225,-0.5312344953971978,-0.010616333407475975
20110228,0.2838579760133775,0.004601356789657885
20110301,-0.1823215567939546,-8.794997411147072e-05
20110302,0.040546094394350016,0.005175858770872512
20110303,-0.2050954814425068,0.005584364371898812
20110304,-0.5355182363563622,0.001738737766998973
20110307,0.14953173397096384,0.0030355354138775063
20110308,0.006920442844573757,-0.003330907628449681
20110309,0.013698844358161929,-0.010990561692855328
20110310,0.006779686985378769,-0.007618950102121706
20110311,-0.006779686985378804,-0.0017896858651778207
20110314,0.04845238338594675,-0.015244006938535143
20110315,0.09038406146826894,-0.09572084559299102
20110316,0.048202101817877686,0.07254829949623835
20110317,-0.14536585027152546,0.0019332928146743472
20110318,0.10331761402802593,0.007896778822254678
20110321,0.9348671174470904,0.008558942318797915
20110322,-0.01857638557293542,0.007355360364943631
20110323,-0.09844007281325252,-8.981256124516634e-05
20110324,0.12313268540362406,-0.007102712294342105
20110325,-0.0061162270174360935,0.0021866622369612265
20110328,0.6861785112438521,-0.0017887314716625627
20110329,0.04779066383634848,-0.0031153237417987237
20110330,-0.02702867238791926,0.006995879830237591
20110331,-0.041964199099032186,-0.0015684580948725805
20110401,-0.10536051565782628,0.007961009941149677
20110406,0.0755075525081451,0.0021991980899854673
20110407,-0.01834913866819654,-3.5720664408153796e-05
20110408,-0.012422519998557207,0.002087515812262693
20110411,0.12429771667757712,0.018139124491467665
20110412,0.01290340483590778,-0.008295739791013787
20110413,-0.052643733485422034,-0.008507521935337665
20110414,0.01342302033214077,-0.0037806554171357647
20110415,-0.08338160893905101,-0.0038667454777197062
20110418,-0.41376391092285947,-0.00395378190596783
20110419,0.4462871026284195,-0.09083458905683023
20110420,0.09166718852582388,0.0902581890192567
20110421,-0.5892475855417939,0.0003963107127817662
20110422,0.5290790640753411,0.004904832909122617
20110425,0.2291858657701724,0.0012537839044589635
20110426,0.5851056981488612,-0.0037660775131075253
20110427,-0.5612950494551427,-0.0027347983939463496
20110428,-0.06062462181643485,0.002213604668822553
20110429,0.5306282510621704,-0.00877515381031765
20110503,-0.4530060528771645,0.0024995484848584154
20110504,-0.13192754304254806,-0.0028804628653541415
20110505,0.6200249157309827,-0.00347118450475366
20110506,-0.534082485930258,-0.012493750848326969
20110509,0.4430030274272296,-0.0019005273685644619
20110510,-0.1471576443362877,0.004386052771553608
20110511,0.453093157097419,-0.0010855067530183484
20110512,-0.4171611478713557,-0.0002577509403768641
20110513,0.4846024286668882,0.0019866459820255347
20110516,0.1872115420881464,-0.002133962067367018
20110517,0.4836298809575007,-0.09210543485202562
20110518,-0.6136830092056985,0.08978233929787345
20110519,0.18924199963852836,0.006329717344811201
20110520,0.4969365116053237,0.000953341350048419
20110523,0.5671064596645803,0.002159986195822897
20110524,-0.4551885434605949,0.006015987809137161
20110525,-0.03593200922606333,0.0008538856857105995
20110526,0.5561253829956542,0.01196819195558533
20110527,-0.07249550203815347,-0.001562345991267128
20110530,-0.3886579897917832,0.00501955089283067
20110531,0.2130932154607084,-0.0006976432463985207
20110601,-0.2910547569304201,-0.0014684290450665712
20110602,0.651761964397091,-0.0010040701541019917
20110603,-0.065477929379507,0.005438587926275335
20110607,0.17402275397925954,7.136357962746144e-05
20110608,-0.4372138064227446,-0.0024649912452858447
20110609,-0.06669137449867228,0.005564388097632899
20110610,0.5579724021916928,-0.007300670563307953
20110613,0.10863384100279536,-0.0045428913768667985
20110614,0.7004732206520182,0.000305901196299745
20110615,-0.4773296693378084,0.00010794279042594857
20110616,0.462623521948113,-0.0862789822222866
20110617,-0.053244514518812236,0.08090369194779276
20110620,0.8383291904044432,-0.000542740854571079
20110621,-0.11441035117774423,0.0009044045113161734
